Order ID,Order Date,Customer Segment,Region,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Ship Mode,Order Year,Order Month,Profit Margin %
ORD-1354,2025-08-29,Consumer,East,Office Supplies,Art Supplies,Sketch Pad,6,51.78,0.0,310.68,55.58,Second Class,2025,2025-08,17.89
ORD-3689,2025-08-29,Home Office,West,Technology,Phones,Smartphone Lite,7,262.41,0.1,1653.18,2.09,Standard Class,2025,2025-08,0.13
ORD-4327,2025-08-30,Consumer,East,Furniture,Bookcases,Corner Bookcase,1,216.38,0.2,173.1,-13.16,Standard Class,2025,2025-08,-7.6
ORD-1320,2025-08-30,Corporate,West,Technology,Laptops,Ultrabook Pro 14,3,1305.24,0.1,3524.15,786.53,Standard Class,2025,2025-08,22.32
ORD-3824,2025-08-30,Consumer,South,Furniture,Sofas,Reception Sofa,3,771.88,0.0,2315.64,-122.97,Standard Class,2025,2025-08,-5.31
ORD-2422,2025-08-30,Corporate,North,Furniture,Bookcases,Corner Bookcase,6,385.46,0.1,2081.48,-370.89,Same Day,2025,2025-08,-17.82
ORD-4172,2025-08-30,Consumer,North,Furniture,Sofas,2-Seater Sofa,6,817.76,0.15,4170.58,-718.84,Second Class,2025,2025-08,-17.24
ORD-3292,2025-08-30,Corporate,South,Office Supplies,Paper,Notebook Pack,1,15.62,0.0,15.62,2.58,First Class,2025,2025-08,16.52
ORD-2541,2025-08-30,Consumer,West,Furniture,Tables,Standing Desk,5,401.53,0.0,2007.65,-314.94,Standard Class,2025,2025-08,-15.69
ORD-1149,2025-08-30,Home Office,South,Technology,Printers,All-In-One Inkjet Printer,2,89.2,0.15,151.64,-4.46,Standard Class,2025,2025-08,-2.94
ORD-2461,2025-08-31,Home Office,West,Technology,Laptops,Chromebook Edu,1,1067.07,0.1,960.36,233.34,Standard Class,2025,2025-08,24.3
ORD-1151,2025-08-31,Consumer,East,Technology,Phones,Smartphone X12,7,502.71,0.15,2991.12,486.44,Second Class,2025,2025-08,16.26
ORD-4549,2025-08-31,Corporate,East,Office Supplies,Storage,Storage Box (Pack Of 5),4,109.77,0.0,439.08,152.91,Standard Class,2025,2025-08,34.83
ORD-1467,2025-08-31,Corporate,South,Technology,Printers,All-In-One Inkjet Printer,3,488.3,0.1,1318.41,300.69,Same Day,2025,2025-08,22.81
ORD-3555,2025-08-31,Consumer,North,Office Supplies,Pens,Highlighter Set,4,6.23,0.15,21.18,4.56,Same Day,2025,2025-08,21.53
ORD-2486,2025-09-01,Consumer,Central,Office Supplies,Art Supplies,Color Pencil Set,3,23.81,0.0,71.43,7.08,Standard Class,2025,2025-09,9.91
ORD-3578,2025-09-01,Corporate,East,Office Supplies,Paper,Notebook Pack,3,20.86,0.1,56.32,13.83,Standard Class,2025,2025-09,24.56
ORD-3404,2025-09-01,Home Office,West,Office Supplies,Binders,Heavy Duty Binder,6,3.9,0.0,23.4,1.62,Standard Class,2025,2025-09,6.92
ORD-3394,2025-09-01,Home Office,East,Technology,Accessories,Bluetooth Keyboard,6,89.82,0.2,431.14,70.68,Second Class,2025,2025-09,16.39
ORD-2522,2025-09-01,Corporate,South,Technology,Laptops,Ultrabook Pro 14,4,1426.24,0.0,5704.96,1228.73,Standard Class,2025,2025-09,21.54
ORD-3063,2025-09-01,Corporate,South,Office Supplies,Paper,Copy Paper A4 (Ream),1,10.01,0.0,10.01,0.83,Standard Class,2025,2025-09,8.29
ORD-4396,2025-09-01,Consumer,West,Office Supplies,Storage,Plastic Drawer Unit,1,60.97,0.0,60.97,5.35,Standard Class,2025,2025-09,8.77
ORD-2487,2025-09-01,Corporate,East,Office Supplies,Paper,Notebook Pack,6,29.29,0.0,175.74,34.05,Standard Class,2025,2025-09,19.38
ORD-4892,2025-09-02,Home Office,North,Furniture,Bookcases,Corner Bookcase,7,487.87,0.1,3073.58,295.1,First Class,2025,2025-09,9.6
ORD-3991,2025-09-02,Consumer,South,Office Supplies,Paper,Notebook Pack,7,29.96,0.4,125.83,-13.97,Standard Class,2025,2025-09,-11.1
ORD-4016,2025-09-02,Consumer,North,Technology,Printers,Label Printer,1,545.21,0.2,436.17,50.99,Standard Class,2025,2025-09,11.69
ORD-4581,2025-09-02,Corporate,South,Office Supplies,Paper,Sticky Notes Pack,3,16.93,0.15,43.17,-0.76,Second Class,2025,2025-09,-1.76
ORD-2851,2025-09-02,Home Office,North,Office Supplies,Art Supplies,Color Pencil Set,6,14.04,0.2,67.39,0.38,Second Class,2025,2025-09,0.56
ORD-1893,2025-09-02,Home Office,South,Office Supplies,Art Supplies,Color Pencil Set,1,28.01,0.0,28.01,8.74,Standard Class,2025,2025-09,31.2
ORD-3627,2025-09-02,Consumer,South,Office Supplies,Binders,Heavy Duty Binder,6,4.99,0.0,29.94,1.7,Second Class,2025,2025-09,5.68
ORD-1996,2025-09-02,Consumer,North,Office Supplies,Binders,Heavy Duty Binder,5,4.43,0.0,22.15,7.2,Second Class,2025,2025-09,32.51
ORD-3763,2025-09-02,Home Office,North,Office Supplies,Binders,View Binder 2-Inch,6,4.08,0.0,24.48,1.27,Standard Class,2025,2025-09,5.19
ORD-1137,2025-09-03,Consumer,West,Office Supplies,Paper,Notebook Pack,3,8.37,0.2,20.09,1.85,Second Class,2025,2025-09,9.21
ORD-4095,2025-09-03,Corporate,East,Furniture,Chairs,Mesh Task Chair,4,145.9,0.1,525.24,54.14,Standard Class,2025,2025-09,10.31
ORD-1865,2025-09-03,Home Office,West,Technology,Accessories,Wireless Mouse,4,119.08,0.2,381.06,39.7,First Class,2025,2025-09,10.42
ORD-2839,2025-09-03,Corporate,South,Furniture,Tables,Conference Table,2,431.53,0.1,776.75,50.94,First Class,2025,2025-09,6.56
ORD-3500,2025-09-03,Consumer,West,Furniture,Chairs,Mesh Task Chair,3,378.18,0.4,680.72,-44.82,First Class,2025,2025-09,-6.58
ORD-3420,2025-09-03,Consumer,West,Furniture,Tables,Round Meeting Table,1,427.95,0.0,427.95,83.44,Standard Class,2025,2025-09,19.5
ORD-4438,2025-09-03,Corporate,Central,Office Supplies,Art Supplies,Sketch Pad,5,22.12,0.15,94.01,12.79,Standard Class,2025,2025-09,13.6
ORD-4409,2025-09-03,Consumer,North,Office Supplies,Pens,Highlighter Set,1,12.28,0.0,12.28,2.57,Same Day,2025,2025-09,20.93
ORD-4690,2025-09-03,Corporate,East,Furniture,Chairs,Executive Leather Chair,5,364.68,0.1,1641.06,220.77,Second Class,2025,2025-09,13.45
ORD-1932,2025-09-04,Consumer,North,Technology,Phones,Smartphone Lite,4,576.41,0.3,1613.95,74.37,Standard Class,2025,2025-09,4.61
ORD-1185,2025-09-04,Consumer,East,Technology,Phones,Smartphone Lite,6,735.03,0.0,4410.18,1307.73,First Class,2025,2025-09,29.65
ORD-1902,2025-09-04,Home Office,East,Office Supplies,Art Supplies,Color Pencil Set,2,55.72,0.1,100.3,1.46,Standard Class,2025,2025-09,1.46
ORD-4623,2025-09-04,Home Office,West,Office Supplies,Binders,View Binder 2-Inch,1,18.85,0.2,15.08,1.58,Standard Class,2025,2025-09,10.48
ORD-2643,2025-09-04,Consumer,West,Office Supplies,Pens,Highlighter Set,3,15.73,0.0,47.19,6.43,First Class,2025,2025-09,13.63
ORD-1248,2025-09-04,Home Office,North,Office Supplies,Art Supplies,Marker Set,2,59.45,0.4,71.34,-9.74,Standard Class,2025,2025-09,-13.65
ORD-3636,2025-09-05,Consumer,Central,Technology,Phones,Smartphone Lite,5,819.3,0.1,3686.85,773.44,Same Day,2025,2025-09,20.98
ORD-3626,2025-09-05,Corporate,Central,Office Supplies,Paper,Notebook Pack,1,5.46,0.0,5.46,0.98,Standard Class,2025,2025-09,17.95
ORD-3083,2025-09-05,Corporate,East,Technology,Laptops,Chromebook Edu,2,734.2,0.15,1248.14,222.95,Second Class,2025,2025-09,17.86
ORD-3472,2025-09-05,Home Office,North,Office Supplies,Storage,File Cabinet,6,31.98,0.4,115.13,13.79,Standard Class,2025,2025-09,11.98
ORD-3999,2025-09-05,Home Office,East,Furniture,Sofas,2-Seater Sofa,7,866.99,0.1,5462.04,259.57,Standard Class,2025,2025-09,4.75
ORD-1573,2025-09-05,Consumer,North,Technology,Phones,Smartphone Lite,3,837.24,0.15,2134.96,408.81,Standard Class,2025,2025-09,19.15
ORD-2548,2025-09-05,Corporate,North,Technology,Printers,All-In-One Inkjet Printer,7,594.66,0.0,4162.62,874.9,Same Day,2025,2025-09,21.02
ORD-3669,2025-09-06,Home Office,South,Technology,Accessories,Wireless Mouse,2,15.39,0.1,27.7,3.15,Standard Class,2025,2025-09,11.37
ORD-1092,2025-09-06,Corporate,North,Office Supplies,Storage,File Cabinet,4,112.84,0.1,406.22,97.98,Standard Class,2025,2025-09,24.12
ORD-4759,2025-09-06,Consumer,East,Furniture,Sofas,2-Seater Sofa,1,975.33,0.0,975.33,73.28,First Class,2025,2025-09,7.51
ORD-4857,2025-09-06,Consumer,South,Office Supplies,Storage,Storage Box (Pack Of 5),4,116.08,0.1,417.89,7.86,Same Day,2025,2025-09,1.88
ORD-2075,2025-09-06,Corporate,South,Furniture,Chairs,Mesh Task Chair,4,386.44,0.1,1391.18,-213.08,Standard Class,2025,2025-09,-15.32
ORD-2554,2025-09-06,Consumer,North,Furniture,Chairs,Mesh Task Chair,6,381.27,0.1,2058.86,-411.92,First Class,2025,2025-09,-20.01
ORD-3639,2025-09-07,Corporate,South,Office Supplies,Art Supplies,Sketch Pad,4,51.84,0.0,207.36,59.94,Second Class,2025,2025-09,28.91
ORD-1992,2025-09-07,Corporate,North,Office Supplies,Pens,Gel Pen Pack,1,5.52,0.2,4.42,-0.18,Second Class,2025,2025-09,-4.07
ORD-1294,2025-09-07,Home Office,East,Office Supplies,Storage,Storage Box (Pack Of 5),1,40.37,0.1,36.33,1.46,Standard Class,2025,2025-09,4.02
ORD-2348,2025-09-07,Consumer,West,Office Supplies,Pens,Highlighter Set,4,18.74,0.0,74.96,23.74,Standard Class,2025,2025-09,31.67
ORD-3072,2025-09-08,Consumer,East,Office Supplies,Binders,Heavy Duty Binder,1,19.57,0.15,16.63,0.19,Standard Class,2025,2025-09,1.14
ORD-3983,2025-09-08,Corporate,West,Furniture,Tables,Standing Desk,5,840.72,0.0,4203.6,144.4,Standard Class,2025,2025-09,3.44
ORD-3989,2025-09-08,Corporate,West,Technology,Printers,Label Printer,4,118.44,0.2,379.01,-33.67,Standard Class,2025,2025-09,-8.88
ORD-1741,2025-09-08,Home Office,South,Office Supplies,Art Supplies,Sketch Pad,2,18.31,0.15,31.13,0.3,Standard Class,2025,2025-09,0.96
ORD-3826,2025-09-08,Consumer,West,Office Supplies,Pens,Permanent Marker Pack,7,14.66,0.1,92.36,8.94,Standard Class,2025,2025-09,9.68
ORD-1415,2025-09-08,Corporate,North,Office Supplies,Paper,Copy Paper A4 (Ream),2,11.32,0.0,22.64,1.95,Standard Class,2025,2025-09,8.61
ORD-2849,2025-09-08,Consumer,North,Office Supplies,Binders,View Binder 2-Inch,3,12.3,0.1,33.21,1.37,Standard Class,2025,2025-09,4.13
ORD-4564,2025-09-08,Home Office,South,Office Supplies,Paper,Notebook Pack,2,8.94,0.15,15.2,2.28,Second Class,2025,2025-09,15.0
ORD-2297,2025-09-08,Corporate,Central,Office Supplies,Binders,View Binder 2-Inch,1,9.8,0.0,9.8,2.34,Standard Class,2025,2025-09,23.88
ORD-4265,2025-09-08,Corporate,East,Office Supplies,Art Supplies,Marker Set,4,48.54,0.0,194.16,66.31,Standard Class,2025,2025-09,34.15
ORD-4997,2025-09-09,Home Office,East,Office Supplies,Paper,Copy Paper A4 (Ream),5,14.85,0.3,51.97,3.73,First Class,2025,2025-09,7.18
ORD-4976,2025-09-09,Consumer,South,Office Supplies,Art Supplies,Sketch Pad,7,18.75,0.0,131.25,10.0,Second Class,2025,2025-09,7.62
ORD-2391,2025-09-09,Consumer,East,Technology,Laptops,Business Laptop 15,2,854.44,0.0,1708.88,4.96,First Class,2025,2025-09,0.29
ORD-3027,2025-09-09,Corporate,West,Office Supplies,Art Supplies,Color Pencil Set,7,22.58,0.1,142.25,33.33,Standard Class,2025,2025-09,23.43
ORD-3076,2025-09-09,Consumer,West,Technology,Laptops,Ultrabook Pro 14,7,793.49,0.15,4721.27,1009.69,Same Day,2025,2025-09,21.39
ORD-3147,2025-09-09,Consumer,West,Office Supplies,Art Supplies,Color Pencil Set,5,25.04,0.1,112.68,24.58,First Class,2025,2025-09,21.81
ORD-4538,2025-09-09,Consumer,South,Office Supplies,Storage,Storage Box (Pack Of 5),3,120.54,0.0,361.62,75.51,Standard Class,2025,2025-09,20.88
ORD-4868,2025-09-09,Consumer,East,Office Supplies,Storage,Plastic Drawer Unit,2,112.19,0.1,201.94,33.72,Standard Class,2025,2025-09,16.7
ORD-4529,2025-09-09,Consumer,South,Technology,Printers,All-In-One Inkjet Printer,6,117.39,0.15,598.69,72.02,Second Class,2025,2025-09,12.03
ORD-3590,2025-09-10,Corporate,East,Office Supplies,Paper,Sticky Notes Pack,3,12.86,0.0,38.58,5.05,Second Class,2025,2025-09,13.09
ORD-1440,2025-09-10,Home Office,South,Office Supplies,Pens,Highlighter Set,1,16.41,0.1,14.77,0.87,Second Class,2025,2025-09,5.89
ORD-4554,2025-09-10,Corporate,South,Office Supplies,Art Supplies,Marker Set,7,37.38,0.3,183.16,11.19,Standard Class,2025,2025-09,6.11
ORD-2699,2025-09-10,Consumer,West,Office Supplies,Binders,Heavy Duty Binder,7,15.35,0.3,75.22,4.79,First Class,2025,2025-09,6.37
ORD-1276,2025-09-10,Corporate,Central,Office Supplies,Art Supplies,Marker Set,5,29.99,0.2,119.96,16.96,First Class,2025,2025-09,14.14
ORD-1873,2025-09-11,Consumer,Central,Technology,Laptops,Chromebook Edu,7,1267.86,0.2,7100.02,732.23,First Class,2025,2025-09,10.31
ORD-1801,2025-09-11,Consumer,Central,Office Supplies,Binders,Round Ring Binder,3,12.15,0.15,30.98,7.95,Same Day,2025,2025-09,25.66
ORD-1780,2025-09-11,Home Office,West,Office Supplies,Art Supplies,Sketch Pad,1,5.53,0.1,4.98,0.08,Standard Class,2025,2025-09,1.61
ORD-2401,2025-09-11,Consumer,West,Technology,Laptops,Ultrabook Pro 14,5,1320.46,0.0,6602.3,1894.75,Standard Class,2025,2025-09,28.7
ORD-2831,2025-09-11,Consumer,Central,Office Supplies,Pens,Permanent Marker Pack,1,7.98,0.3,5.59,0.76,Standard Class,2025,2025-09,13.6
ORD-4937,2025-09-11,Corporate,South,Technology,Accessories,Bluetooth Keyboard,3,71.47,0.1,192.97,-7.95,Standard Class,2025,2025-09,-4.12
ORD-1759,2025-09-11,Home Office,East,Furniture,Chairs,Ergo Office Chair,2,433.2,0.0,866.4,-30.46,Standard Class,2025,2025-09,-3.52
ORD-3511,2025-09-11,Consumer,North,Office Supplies,Art Supplies,Marker Set,1,29.38,0.0,29.38,5.71,First Class,2025,2025-09,19.43
ORD-5092,2025-09-11,Consumer,East,Office Supplies,Binders,View Binder 2-Inch,3,16.93,0.2,40.63,-0.55,Standard Class,2025,2025-09,-1.35
ORD-2611,2025-09-11,Home Office,West,Office Supplies,Paper,Notebook Pack,3,20.32,0.3,42.67,-2.98,Standard Class,2025,2025-09,-6.98
ORD-1123,2025-09-11,Consumer,North,Furniture,Tables,Standing Desk,3,630.0,0.1,1701.0,210.16,Standard Class,2025,2025-09,12.36
ORD-2472,2025-09-12,Corporate,South,Office Supplies,Pens,Gel Pen Pack,2,16.39,0.15,27.86,4.02,Standard Class,2025,2025-09,14.43
ORD-2590,2025-09-12,Consumer,East,Office Supplies,Paper,Copy Paper A4 (Ream),3,6.22,0.2,14.93,3.35,Standard Class,2025,2025-09,22.44
ORD-1810,2025-09-12,Home Office,South,Office Supplies,Art Supplies,Marker Set,3,32.58,0.2,78.19,5.1,Standard Class,2025,2025-09,6.52
ORD-4284,2025-09-12,Corporate,South,Office Supplies,Pens,Permanent Marker Pack,2,6.59,0.2,10.54,1.55,First Class,2025,2025-09,14.71
ORD-3224,2025-09-12,Home Office,East,Office Supplies,Art Supplies,Marker Set,3,54.61,0.3,114.68,19.34,Second Class,2025,2025-09,16.86
ORD-4033,2025-09-12,Corporate,East,Office Supplies,Paper,Copy Paper A4 (Ream),6,16.42,0.2,78.82,-1.21,Standard Class,2025,2025-09,-1.54
ORD-3721,2025-09-12,Consumer,West,Office Supplies,Pens,Highlighter Set,6,6.18,0.15,31.52,3.36,Second Class,2025,2025-09,10.66
ORD-1200,2025-09-12,Consumer,South,Furniture,Bookcases,Corner Bookcase,6,122.09,0.0,732.54,97.67,Standard Class,2025,2025-09,13.33
ORD-1617,2025-09-12,Consumer,North,Technology,Printers,Laserjet Printer,6,214.89,0.1,1160.41,97.15,First Class,2025,2025-09,8.37
ORD-4101,2025-09-12,Consumer,East,Technology,Laptops,Business Laptop 15,7,583.88,0.0,4087.16,1040.99,Second Class,2025,2025-09,25.47
ORD-1989,2025-09-13,Consumer,West,Technology,Printers,All-In-One Inkjet Printer,2,399.87,0.1,799.74,169.65,Standard Class,2025,2025-09,21.21
ORD-3154,2025-09-13,Consumer,South,Office Supplies,Binders,View Binder 2-Inch,5,15.06,0.0,75.3,11.4,First Class,2025,2025-09,15.14
ORD-1855,2025-09-13,Consumer,South,Office Supplies,Binders,View Binder 2-Inch,4,19.46,0.0,77.84,23.48,Standard Class,2025,2025-09,30.16
ORD-3761,2025-09-13,Corporate,South,Technology,Laptops,Ultrabook Pro 14,6,766.54,0.2,3679.39,186.53,Standard Class,2025,2025-09,5.07
ORD-3876,2025-09-13,Consumer,North,Technology,Phones,Smartphone Lite,5,113.11,0.0,565.55,15.87,Standard Class,2025,2025-09,2.81
ORD-3878,2025-09-13,Home Office,West,Office Supplies,Paper,Sticky Notes Pack,2,24.56,0.3,34.38,1.73,Standard Class,2025,2025-09,5.03
ORD-1131,2025-09-13,Home Office,East,Technology,Phones,Office Cordless Phone,5,827.96,0.0,4139.8,472.18,First Class,2025,2025-09,11.41
ORD-3045,2025-09-14,Consumer,South,Technology,Accessories,Usb-C Hub,4,59.68,0.0,238.72,40.15,Standard Class,2025,2025-09,16.82
ORD-3204,2025-09-14,Corporate,South,Office Supplies,Storage,File Cabinet,7,146.8,0.1,924.84,263.48,Same Day,2025,2025-09,28.49
ORD-5084,2025-09-14,Consumer,West,Furniture,Bookcases,Corner Bookcase,1,153.81,0.0,153.81,-18.23,Second Class,2025,2025-09,-11.85
ORD-4027,2025-09-14,Home Office,South,Furniture,Sofas,2-Seater Sofa,5,960.15,0.0,4800.75,-132.24,Standard Class,2025,2025-09,-2.75
ORD-1820,2025-09-14,Consumer,North,Technology,Accessories,Wireless Mouse,6,29.16,0.0,174.96,24.2,Second Class,2025,2025-09,13.83
ORD-3620,2025-09-14,Consumer,East,Furniture,Bookcases,5-Shelf Bookcase,6,253.54,0.0,1521.24,-22.1,Standard Class,2025,2025-09,-1.45
ORD-2551,2025-09-15,Home Office,East,Furniture,Chairs,Ergo Office Chair,6,234.2,0.3,983.64,-151.16,Standard Class,2025,2025-09,-15.37
ORD-1936,2025-09-15,Corporate,South,Furniture,Sofas,Reception Sofa,3,1118.0,0.15,2850.9,-700.12,Standard Class,2025,2025-09,-24.56
ORD-3504,2025-09-15,Corporate,North,Office Supplies,Pens,Gel Pen Pack,6,10.86,0.1,58.64,14.18,Standard Class,2025,2025-09,24.18
ORD-4369,2025-09-15,Consumer,South,Technology,Accessories,Wireless Mouse,1,29.04,0.15,24.68,1.44,Standard Class,2025,2025-09,5.83
ORD-2291,2025-09-15,Home Office,South,Technology,Printers,Label Printer,1,273.5,0.3,191.45,20.25,Standard Class,2025,2025-09,10.58
ORD-2013,2025-09-15,Consumer,West,Office Supplies,Paper,Notebook Pack,3,14.77,0.0,44.31,3.34,First Class,2025,2025-09,7.54
ORD-4989,2025-09-16,Corporate,West,Technology,Printers,All-In-One Inkjet Printer,5,125.51,0.0,627.55,120.03,First Class,2025,2025-09,19.13
ORD-1948,2025-09-16,Corporate,East,Office Supplies,Storage,Storage Box (Pack Of 5),6,37.41,0.1,202.01,47.06,Standard Class,2025,2025-09,23.3
ORD-2577,2025-09-16,Consumer,South,Technology,Phones,Smartphone Lite,1,243.3,0.0,243.3,39.35,Standard Class,2025,2025-09,16.17
ORD-3349,2025-09-16,Corporate,West,Office Supplies,Binders,View Binder 2-Inch,6,3.01,0.0,18.06,5.08,Standard Class,2025,2025-09,28.13
ORD-1615,2025-09-16,Home Office,South,Technology,Printers,Laserjet Printer,5,431.46,0.0,2157.3,521.57,Standard Class,2025,2025-09,24.18
ORD-3773,2025-09-16,Consumer,West,Furniture,Sofas,2-Seater Sofa,5,559.98,0.0,2799.9,342.68,Second Class,2025,2025-09,12.24
ORD-1172,2025-09-16,Home Office,South,Office Supplies,Binders,Round Ring Binder,3,12.45,0.0,37.35,7.04,Standard Class,2025,2025-09,18.85
ORD-4468,2025-09-16,Corporate,North,Furniture,Tables,Round Meeting Table,7,444.38,0.1,2799.59,238.98,Standard Class,2025,2025-09,8.54
ORD-4566,2025-09-17,Consumer,South,Office Supplies,Storage,File Cabinet,6,80.65,0.0,483.9,91.06,Same Day,2025,2025-09,18.82
ORD-2921,2025-09-17,Corporate,West,Technology,Printers,Laserjet Printer,1,382.81,0.15,325.39,37.16,Same Day,2025,2025-09,11.42
ORD-2860,2025-09-17,Home Office,North,Office Supplies,Paper,Sticky Notes Pack,1,24.21,0.0,24.21,4.83,First Class,2025,2025-09,19.95
ORD-1035,2025-09-17,Consumer,West,Technology,Printers,Laserjet Printer,3,470.32,0.4,846.58,-64.52,Standard Class,2025,2025-09,-7.62
ORD-1318,2025-09-17,Corporate,South,Office Supplies,Binders,View Binder 2-Inch,2,9.47,0.3,13.26,2.43,Standard Class,2025,2025-09,18.33
ORD-1876,2025-09-17,Consumer,North,Technology,Laptops,Chromebook Edu,5,1079.48,0.0,5397.4,997.5,Standard Class,2025,2025-09,18.48
ORD-4234,2025-09-18,Home Office,East,Technology,Laptops,Ultrabook Pro 14,5,514.15,0.1,2313.68,287.34,Standard Class,2025,2025-09,12.42
ORD-4148,2025-09-18,Corporate,South,Technology,Accessories,Laptop Sleeve,3,71.15,0.0,213.45,0.26,Standard Class,2025,2025-09,0.12
ORD-2059,2025-09-18,Consumer,East,Office Supplies,Art Supplies,Sketch Pad,7,36.95,0.1,232.79,24.21,First Class,2025,2025-09,10.4
ORD-3750,2025-09-18,Home Office,Central,Office Supplies,Binders,Round Ring Binder,3,19.33,0.0,57.99,18.47,First Class,2025,2025-09,31.85
ORD-2952,2025-09-18,Home Office,South,Office Supplies,Art Supplies,Sketch Pad,1,58.61,0.1,52.75,12.06,Standard Class,2025,2025-09,22.86
ORD-1957,2025-09-19,Home Office,East,Office Supplies,Binders,Round Ring Binder,6,3.13,0.2,15.02,0.57,Standard Class,2025,2025-09,3.79
ORD-3787,2025-09-19,Corporate,North,Technology,Phones,Smartphone Lite,3,83.32,0.1,224.96,26.21,Standard Class,2025,2025-09,11.65
ORD-4378,2025-09-19,Consumer,West,Office Supplies,Art Supplies,Color Pencil Set,3,40.54,0.3,85.13,-2.64,Second Class,2025,2025-09,-3.1
ORD-4782,2025-09-19,Consumer,South,Office Supplies,Pens,Gel Pen Pack,6,5.15,0.0,30.9,1.79,Standard Class,2025,2025-09,5.79
ORD-4517,2025-09-19,Consumer,North,Technology,Phones,Smartphone X12,4,554.05,0.0,2216.2,5.31,Standard Class,2025,2025-09,0.24
ORD-5090,2025-09-20,Home Office,South,Office Supplies,Art Supplies,Marker Set,4,45.04,0.15,153.14,33.16,Second Class,2025,2025-09,21.65
ORD-3851,2025-09-20,Consumer,North,Office Supplies,Binders,Heavy Duty Binder,1,15.68,0.0,15.68,1.04,Standard Class,2025,2025-09,6.63
ORD-3833,2025-09-21,Corporate,North,Office Supplies,Binders,View Binder 2-Inch,5,5.87,0.2,23.48,3.42,Second Class,2025,2025-09,14.57
ORD-4518,2025-09-21,Corporate,South,Furniture,Bookcases,Corner Bookcase,4,239.64,0.0,958.56,178.41,Second Class,2025,2025-09,18.61
ORD-3071,2025-09-21,Consumer,West,Technology,Accessories,Bluetooth Keyboard,3,86.69,0.1,234.06,24.39,First Class,2025,2025-09,10.42
ORD-1844,2025-09-21,Consumer,West,Office Supplies,Pens,Highlighter Set,1,15.53,0.1,13.98,1.7,Standard Class,2025,2025-09,12.16
ORD-2799,2025-09-21,Consumer,West,Furniture,Sofas,Reception Sofa,6,955.04,0.1,5157.22,-294.82,Standard Class,2025,2025-09,-5.72
ORD-2578,2025-09-21,Consumer,North,Office Supplies,Art Supplies,Color Pencil Set,1,13.19,0.15,11.21,1.53,Standard Class,2025,2025-09,13.65
ORD-3228,2025-09-21,Consumer,West,Office Supplies,Binders,Heavy Duty Binder,1,19.76,0.0,19.76,4.59,Second Class,2025,2025-09,23.23
ORD-3579,2025-09-21,Consumer,Central,Office Supplies,Art Supplies,Color Pencil Set,6,13.34,0.2,64.03,8.41,Standard Class,2025,2025-09,13.13
ORD-3678,2025-09-22,Consumer,West,Technology,Laptops,Ultrabook Pro 14,6,755.09,0.1,4077.49,587.05,Standard Class,2025,2025-09,14.4
ORD-1644,2025-09-22,Corporate,East,Office Supplies,Storage,File Cabinet,6,90.15,0.0,540.9,107.58,First Class,2025,2025-09,19.89
ORD-2092,2025-09-22,Corporate,East,Office Supplies,Art Supplies,Color Pencil Set,4,35.79,0.0,143.16,27.28,First Class,2025,2025-09,19.06
ORD-2347,2025-09-22,Consumer,North,Office Supplies,Art Supplies,Color Pencil Set,6,51.37,0.0,308.22,82.52,Standard Class,2025,2025-09,26.77
ORD-3293,2025-09-23,Corporate,South,Office Supplies,Paper,Sticky Notes Pack,6,11.72,0.0,70.32,10.78,Second Class,2025,2025-09,15.33
ORD-4890,2025-09-23,Consumer,West,Furniture,Bookcases,5-Shelf Bookcase,3,147.84,0.0,443.52,-27.43,Standard Class,2025,2025-09,-6.18
ORD-3393,2025-09-23,Corporate,East,Technology,Printers,All-In-One Inkjet Printer,1,457.04,0.1,411.34,26.78,Second Class,2025,2025-09,6.51
ORD-2778,2025-09-23,Consumer,Central,Office Supplies,Binders,Heavy Duty Binder,3,8.96,0.2,21.5,0.82,Standard Class,2025,2025-09,3.81
ORD-3055,2025-09-23,Home Office,West,Office Supplies,Paper,Copy Paper A4 (Ream),1,5.09,0.0,5.09,0.46,Standard Class,2025,2025-09,9.04
ORD-4945,2025-09-23,Consumer,Central,Office Supplies,Binders,View Binder 2-Inch,3,13.91,0.3,29.21,0.46,Second Class,2025,2025-09,1.57
ORD-5047,2025-09-23,Corporate,Central,Office Supplies,Paper,Copy Paper A4 (Ream),6,23.07,0.2,110.74,18.96,Standard Class,2025,2025-09,17.12
ORD-2362,2025-09-23,Corporate,North,Office Supplies,Pens,Permanent Marker Pack,1,14.4,0.15,12.24,2.46,Second Class,2025,2025-09,20.1
ORD-2165,2025-09-24,Consumer,West,Office Supplies,Pens,Permanent Marker Pack,2,15.71,0.1,28.28,0.97,Second Class,2025,2025-09,3.43
ORD-1800,2025-09-24,Consumer,South,Technology,Phones,Office Cordless Phone,4,532.51,0.4,1278.02,103.94,Second Class,2025,2025-09,8.13
ORD-2943,2025-09-24,Consumer,West,Furniture,Sofas,Reception Sofa,5,706.09,0.1,3177.4,-129.88,Standard Class,2025,2025-09,-4.09
ORD-2498,2025-09-24,Home Office,East,Technology,Phones,Office Cordless Phone,5,273.51,0.0,1367.55,227.44,Standard Class,2025,2025-09,16.63
ORD-3374,2025-09-24,Consumer,East,Office Supplies,Art Supplies,Sketch Pad,1,43.39,0.1,39.05,11.21,First Class,2025,2025-09,28.71
